Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 6 հմ/դ,58
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 8 հմ/դ,43
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի «Տիգրան Մեծի» անվ. ռազմամարզական վարժ.,1
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի Ա.Օզանյանի անվ. թիվ 5 հմ/դ,373
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի թիվ 10 հմ/դ,96
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի թիվ 3 հմ/դ,64
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի թիվ 8 հմ/դ,351
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի թիվ 9 հմ/դ,53
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի Մ.Սիլիկյանի անվ. թիվ 6 հմ/դ,181
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի Վ.Բախշյանի անվ. թիվ 2 հմ/դ,162
Արարատ,Արտաշատ / Արտաշատ,ք. Արտաշատի Ա.Գոլեցյանի անվ. թիվ 1 հմ/դ,285
Արարատ,Արտաշատ / Արտաշատ,ք. Արտաշատի ա/դ,2
Արարատ,Արտաշատ / Արտաշատ,ք. Արտաշատի թիվ 3 հմ/դ,155
Արարատ,Արտաշատ / Արտաշատ,ք. Արտաշատի թիվ 4 հմ/դ,134
Արարատ,Արտաշատ / Արտաշատ,ք. Արտաշատի թիվ 5 հմ/դ,330
Արարատ,Արտաշատ / Արտաշատ,ք. Արտաշատի Հ.Թումանյանի անվ. թիվ 2 հմ/դ,174
Տավուշ,Տավուշ / Բերդ,ք. Բերդի թիվ 1 հմ/դ,96
Տավուշ,Տավուշ / Բերդ,ք. Բերդի թիվ 3 հմ/դ,108
Տավուշ,Տավուշ / Բերդ,ք. Բերդի թիվ 4 հմ/դ,37
Կոտայք,Բյուրեղավան / Բյուրեղավան,ք. Բյուրեղավանի հմ/դ,389
Կոտայք,Բյուրեղավան / Բյուրեղավան,ք. Բյուրեղավանի Ս.Վարդանյանի անվ. ա/դ,14
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի Գեորգի Մնացականյանի թիվ 7 մ/դ,89
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի թիվ 1 հմ/դ,107
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի թիվ 2 մ/դ,121
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի Հ. Թումանյանի անվ. թիվ 3 հմ/դ,67
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի հ․ 4 հմ/դ,161
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի հ․ 5 հմ/դ,65
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի Մ. Բունիաթյանի անվ. հ․ 8 մ/դ,55
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու ՀԱՊՀ Գյումրու մասնաճյուղի ավագ դպրոց,10
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու «Գյումրու տնտեսագիտական վարժարան»,30
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու «Պրոգրես» համ.-ի հենակ. միջնակարգ(լրիվ) ընդ./դ,23
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու Ակադեմիական վարժարան,10
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու Գ.Սարյանի անվ. թիվ 24 հմ/դ,29
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու Գր.Լուսավորիչի անվ. թիվ 31 հմ/դ,63
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 9 հմ/դ,88
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 10 հմ/դ,106
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 11 հմ/դ,366
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 15 հմ/դ,107
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 18 մ/դ,108
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 19 հմ/դ,117
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 20 հմ/դ,194
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 23 մ/դ,327
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 25 հմ/դ,245
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 27 մ/դ,96
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 28 հմ/դ,125
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 29 հմ/դ,111
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 30 հմ/դ,39
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 32 հմ/դ,95
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 38 հմ/դ,67
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 4 հմ/դ,91
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 40 հմ/դ,74
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 41 հմ/դ,251
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 43 հմ/դ,7
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 45 մ/դ,83
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 5 հմ/դ,69
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 7 հմ/դ,354
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 8 մ/դ,81
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու համար 6 հիմնական,129
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու Օյունջյան մ/դ վարժարան,257
Սյունիք,Գորիս / Գորիս,ք. Գորիսի Ա.Բակունցի անվ. թիվ 1 ա/դ,226
Սյունիք,Գորիս / Գորիս,ք. Գորիսի թիվ 2 հմ/դ,107
Սյունիք,Գորիս / Գորիս,ք. Գորիսի թիվ 5 հմ/դ,68
Սյունիք,Գորիս / Գորիս,ք. Գորիսի Յու.Բախշյանի անվ. թիվ 3 հմ/դ,210
Սյունիք,Գորիս / Գորիս,ք. Գորիսի Ս.Խանզադյանի անվ. թիվ 6 հմ/դ,112
Սյունիք,Սիսիան / Դաստակերտ,ք. Դաստակերտի մ/դ,1
Տավուշ,Դիլիջան / Դիլիջան,ք. Դիլիջանի թիվ 2 հմ/դ,180
Տավուշ,Դիլիջան / Դիլիջան,ք. Դիլիջանի թիվ 4 հմ/դ,150
Տավուշ,Դիլիջան / Դիլիջան,ք. Դիլիջանի թիվ 6 հմ/դ,25
Տավուշ,Դիլիջան / Դիլիջան,ք. Դիլիջանի Վ Անանյանի անվ. մ/դ,84
Վայոց Ձոր,Եղեգնաձոր / Եղեգնաձոր,ք. Եղեգնաձորի թիվ 1 հմ/դ,184
Վայոց Ձոր,Եղեգնաձոր / Եղեգնաձոր,ք. Եղեգնաձորի Հ.Հովհաննիսյանի անվ. թիվ 2 հմ/դ,198
Վայոց Ձոր,Եղեգնաձոր / Եղեգնաձոր,ք. Եղեգնաձորի վարժարան,6
Կոտայք,Նաիրի / Եղվարդ,ք. Եղվարդի թիվ 3 հմ/դ,260
Կոտայք,Նաիրի / Եղվարդ,ք. Եղվարդի Հ.Թադևոսյանի անվ. թիվ 2 հմ/դ,245
Երևան,Երևան / Աջափնյակ,ք. Երևանի «Ադամյան դպրոց» ՍՊԸ,30
Երևան,Երևան / Կենտրոն,ք. Երևանի «ԱԻՍ ԳՐՈՒՊ» ՍՊԸ,17
Երևան,Երևան / Արաբկիր,ք. Երևանի «Այբ կրթական հանգույց» հիմնադրամ,110
Երևան,Երևան / Նոր Նորք,ք. Երևանի «Անտիկյան կրթարան» հմ/դ,33
Երևան,Երևան / Արաբկիր,ք. Երևանի «Արգենտինյան Հանրապետություն» թիվ 76 հմ/դ,157
Երևան,Երևան / Կենտրոն,ք. Երևանի «Արեգնազան» կթհ.,128
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի «Բյուրակն» կթհ.,54
Երևան,Երևան / Ավան,ք. Երևանի «Գերմիոնա» կթհ.,23
Երևան,Երևան / Կենտրոն,ք. Երևանի «Գիտակ» ստեղծագործական կենտրոն,29
Երևան,Երևան / Կենտրոն,ք. Երևանի «Գլոբալ Բրիջ» ՍՊԸ,129
Երևան,Երևան / Մալաթիա,ք. Երևանի «Երևակ» կթհ.,104
Երևան,Երևան / Կենտրոն,ք. Երևանի «ՀԱՅ ԱՍՊԵՏ» Կրթադաստիարակչական բարեգործական հիմնադրամ,107
Երևան,Երևան / Մալաթիա,ք. Երևանի «Հայ կրթություն» կրթական հիմնադրամ,176
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի «Հայաստանում եվրոպական վարժարան» հիմնադրամ,124
Երևան,Երևան / Կենտրոն,ք. Երևանի «Մակսեդան» օտար լեզուների մ/դ,49
Երևան,Երևան / Աջափնյակ,ք. Երևանի «Շ.Շահամիրյան» կթհ.,62
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի «Ուսում» մ/դ,286
Երևան,Երևան / Շենգավիթ,ք. Երևանի «Ռոբերտ Ազարյան» hմ/դ,22
Երևան,Երևան / Կենտրոն,ք. Երևանի «Ռոսիա» հասարակական կազմակերպության «Սլավյանսկայա» մ/դ,44
Երևան,Երևան / Նոր Նորք,ք. Երևանի «Վարդանանց ասպետներ» թիվ 106 հմ/դ,309
Երևան,Երևան / Նոր Նորք,ք. Երևանի «Վարդանանք» կրթահամալիր,102
Երևան,Երևան / Մալաթիա,ք. Երևանի «Տաթև» մ/դ,143
Երևան,Երևան / Կենտրոն,ք. Երևանի «Փոքրիկ Իշխան» գիտափորձարարական կթհ.,112
Երևան,Երևան / Շենգավիթ,ք. Երևանի «Քվանտ» վարժ.,227
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի «Օլիմպոս» Կրթահամալիր - ավագ դպրոց,38
Երևան,Երևան / Ավան,ք. Երևանի «Օհանյան» կթհ.,220
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի Ա.Արմենակյանի անվ. թիվ 26 հմ/դ,96
Երևան,Երևան / Կենտրոն,ք. Երևանի Ա.Խանջյանի անվ. թիվ 53 հմ/դ,133
Երևան,Երևան / Էրեբունի,ք. Երևանի Ա.Հովհաննիսյանի անվ. թիվ 194 հմ/դ,451
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Ա.Մանուկյանի անվ. թիվ 93 մ/դ,189
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ա.Միկոյանի անվ. թիվ 166 հմ/դ,364
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Ա.Նավասարդյանի անվ. թիվ 196 հմ/դ,462
Երևան,Երևան / Կենտրոն,ք. Երևանի Ա.Չեխովի անվ. թիվ 55 հմ/դ,309
Երևան,Երևան / Կենտրոն,ք. Երևանի Ա.Պուշկինի անվ. թիվ 8 հմ/դ,471
Երևան,Երևան / Շենգավիթ,ք. Երևանի Ալ. Մյասնիկյանի անվ. թիվ 66 հմ/դ,202
Երևան,Երևան / Աջափնյակ,ք. Երևանի Ալ.Բլոկի անվ. թիվ 122 հմ/դ,214
Երևան,Երևան / Արաբկիր,ք. Երևանի Ալ.Շիրվանզադեի անվ. թիվ 21 հմ/դ,248
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի Արգիշտի Առաջին արքայի անվ. թիվ 61 hմ/դ,59
Երևան,Երևան / Էրեբունի,ք. Երևանի Ա․ Հարությունյանի անվ․ թիվ 49 հմ/դ,67
Երևան,Երևան / Էրեբունի,ք. Երևանի Բ.Ժամկոչյանի անվան վարժարան,7
Երևան,Երևան / Նոր Նորք,ք. Երևանի Գ. Ադդարյանի անվ. թիվ 133 հմ/դ,163
Երևան,Երևան / Շենգավիթ,ք. Երևանի Գ. Նժդեհի անվ. թիվ 161 հմ/դ,194
Երևան,Երևան / Նոր Նորք,ք. Երևանի Գ.Բաղյանի անվ. թիվ 141 հմ/դ,111
Երևան,Երևան / Մալաթիա,ք. Երևանի Գ.Մահարու անվ. թիվ 176 հմ/դ,365
Երևան,Երևան / Շենգավիթ,ք. Երևանի Գ.Նարեկացու անվ. թիվ 137 հմ/դ,266
Երևան,Երևան / Նոր Նորք,ք. Երևանի Գ.Ստեփանյանի անվ. թիվ 135 հմ/դ,491
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Գևորգ Վարդանյանի անվ. թիվ 192 հմ/դ,296
Երևան,Երևան / Աջափնյակ,ք. Երևանի Գ․ Արշակյանի անվան թիվ 22 հմ/դ,133
Երևան,Երևան / Նոր Նորք,ք. Երևանի Գ․ Գուրզադյանի անվան թիվ 163 հմ/դ,111
Երևան,Երևան / Աջափնյակ,ք. Երևանի Դ. Սարապյանի անվ. թիվ 100 հմ/դ,131
Երևան,Երևան / Շենգավիթ,ք. Երևանի Դ.Դեմիրճյանի անվ. թիվ 27 հմ/դ,132
Երևան,Երևան / Մալաթիա,ք. Երևանի Դ.Հովսեփյանի անվ. թիվ 191 հմ/դ,226
Երևան,Երևան / Մալաթիա,ք. Երևանի Դ.Վարուժանի անվ. թիվ 89 հմ/դ,419
Երևան,Երևան / Կենտրոն,ք. Երևանի Ե.Չարենցի անվ. թիվ 67 հմ/դ,224
Երևան,Երևան / Աջափնյակ,ք. Երևանի Զ․Խալափյանի անվ․ հ․ 156 հմ/դ,63
Երևան,Երևան / Մալաթիա,ք. Երևանի Է.Բոյաջյանի անվ. թիվ 121 հմ/դ,113
Երևան,Երևան / Կենտրոն,ք. Երևանի Թելմանի անվ. թիվ 13 հմ/դ,43
Երևան,Երևան / Ավան,ք. Երևանի թիվ 87 մ/դ,241
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 101 մ/դ,50
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 102 հմ/դ,76
Երևան,Երևան / Ավան,ք. Երևանի թիվ 104 հմ/դ,238
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 107 մ/դ,44
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 108 մ/դ,255
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 110 հմ/դ,66
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 116 հմ/դ,159
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 120 հմ/դ,64
Երևան,Երևան / Կենտրոն,ք. Երևանի թիվ 13 երաժշտական մգ.մ/դ,57
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 134 հմ/դ,134
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի թիվ 136 հմ/դ,124
Երևան,Երևան / Արաբկիր,ք. Երևանի թիվ 14 հտ.մ/դ,14
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 140 հմ/դ,114
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 144 հմ/դ,55
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի թիվ 147 հմ/դ,313
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 152 հմ/դ,103
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 154 հմ/դ,236
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի թիվ 157 հմ/դ,47
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 160 հմ/դ,392
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 162 հմ/դ,418
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 167 հմ/դ,83
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 168 հմ/դ,435
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 17 հտ.հմ/դ,56
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 174 հմ/դ,394
Երևան,Երևան / Նուբարաշեն,ք. Երևանի թիվ 175 մ/դ,179
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 178 հմ/դ,87
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 179 հմ/դ,116
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 181 հմ/դ,652
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 185 հմ/դ,161
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 186 հմ/դ,295
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 187 մ/դ,151
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 188 հմ/դ,239
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 197 հմ/դ,343
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 31 հմ/դ,76
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 45 հմ/դ,118
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 50 հմ/դ,76
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 64 հմ/դ,100
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 75 հմ/դ,127
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 91 հմ/դ,73
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 98 հմ/դ,205
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 99 միջնակարգ դպրոց,184
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ Ռ. Իշխանյանի անվ.153 հմ/դ,231
Երևան,Երևան / Աջափնյակ,ք. Երևանի Լ. Միրիջանյանի անվ. թիվ 155 հմ/դ,455
Երևան,Երևան / Կենտրոն,ք. Երևանի Լ.Շանթի անվ. թիվ 4 հմ/դ,84
Երևան,Երևան / Արաբկիր,ք. Երևանի Լ.Տոլստոյի անվ. թիվ 128 հմ/դ,149
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի լսողության խանգարումներ ունեցող երե. հատուկ կրթահամալիր,13
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Լ․ Ազգալդյանի անվան թիվ 200 հմ/դ,401
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Աբովյանի անվ. թիվ 2 հմ/դ,251
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Խ.Աբովյանի անվ. թիվ 84 հմ/դ,306
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Աբովյանի անվ. ՀՊՄՀ հենակետային թիվ 57 հմ/դ,156
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Աբովյանի անվ. ՀՊՄՀ հենակետային վարժարան ա/դ,1
Երևան,Երևան / Էրեբունի,ք. Երևանի Խ.Սամուելյանի անվ. թիվ 47 մ/դ,152
Երևան,Երևան / Կենտրոն,ք. Երևանի Խրիմյան Հայրիկի անվ. թիվ 10 հմ/դ,48
Երևան,Երևան / Ավան,ք. Երևանի Կարեն․ Ասրյանի անվ․ թիվ 171 հմ/դ,315
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Կոստան Զարյանի անվ. թիվ 117 հմ/դ,204
Երևան,Երևան / Աջափնյակ,ք. Երևանի Հ. Մորգենթաուի անվ. թիվ 126 հմ/դ,64
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ. Շիրազի անվ. թիվ 169 հմ/դ,194
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ.Ավետիսյանի անվ. թիվ 74 հմ/դ,159
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ.Թումանյանի անվ. թիվ 32 հմ/դ,73
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Իսակովի անվ. թիվ 132 հմ/դ,299
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Հ.Խաչատրյանի անվ. թիվ 199 հմ/դ,253
Երևան,Երևան / Էրեբունի,ք. Երևանի Հ.Կարապենցի անվ. թիվ 6 հմ/դ,224
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Հայրապետյանի անվ. թիվ 78 հմ/դ,185
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ.Հովհաննիսյանի անվ. թիվ 52 հմ/դ,169
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Հ.Պարոնյանի անվ. թիվ 59 հմ/դ,75
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Պողոսյանի անվան թիվ 82 հմ/դ,240
Երևան,Երևան / Էրեբունի,ք. Երևանի Հ.Սահյանի անվ. թիվ 70 հմ/դ,28
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Օշականի անվ. թիվ 172 հմ/դ,186
Երևան,Երևան / Կենտրոն,ք. Երևանի Հակոբ Կոջոյանի անվ. կրթահամալիր,54
Երևան,Երևան / Արաբկիր,ք. Երևանի Հայկ Բժշկյանցի անվ. թիվ 129 հմ/դ,90
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Հրանտ Դինքի անվ. թիվ 44 հմ/դ,187
Երևան,Երևան / Կենտրոն,ք. Երևանի Հ․ Բաղրամյանի անվ․ թիվ 39 հմ/դ,46
Երևան,Երևան / Արաբկիր,ք. Երևանի Ղ.Աղայանի անվ. թիվ 63 հմ/դ,47
Երևան,Երևան / Նուբարաշեն,ք. Երևանի Ղևոնդ Ալիշանի անվ. թիվ 95 մ/դ,210
Երևան,Երևան / Կենտրոն,ք. Երևանի ՃՇՀԱՀ Մանուկ Աբեղյանի անվ. ա/դ,1
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մ.Գորգիսյանի անվ. թիվ 158 հմ/դ,220
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ.Իշխանի անվ. թիվ 5 հմ/դ,51
Երևան,Երևան / Նոր Նորք,ք. Երևանի Մ.Խորենացու անվ. 143 հմ/դ,244
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Մ.Մանուշյանի անվ. թիվ 48 հմ/դ,201
Երևան,Երևան / Աջափնյակ,ք. Երևանի Մ.Մեծարենցի անվ. թիվ 146 հմ/դ,103
Երևան,Երևան / Էրեբունի,ք. Երևանի Մ.Մխոյանի անվ. թիվ 68 հմ/դ,63
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ.Նալբանդյանի անվ. թիվ 33 հմ/դ,82
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մ.Սարյանի անվ. թիվ 86 հմ/դ,99
Երևան,Երևան / Մալաթիա,ք. Երևանի Մոնթե Մելքոնյանի անվ.թիվ 11 հմ/դ,583
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մովսես Ջանբազյանի անվ. թիվ 79 հմ/դ,137
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մուրացանի անվ. թիվ 18 հմ/դ,157
Երևան,Երևան / Նուբարաշեն,ք. Երևանի մտավոր թերզարգացում ունեցող երեխաների N 11 հատուկ /օժանդակ/ դպրոց,23
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ․ Մաշտոցի անվ․ երկարօրյա ուս․ համալիր,134
Երևան,Երևան / Նոր Նորք,ք. Երևանի Յ.Լեփսիուսի անվ. թիվ 88 հմ/դ,245
Երևան,Երևան / Կենտրոն,ք. Երևանի Ն.Աղբալյանի անվ. թիվ 19 հմ/դ,439
Երևան,Երևան / Արաբկիր,ք. Երևանի Ն.Զարյանի անվ. թիվ 130 հմ/դ,258
Երևան,Երևան / Մալաթիա,ք. Երևանի Ն.Խաչատրյանի անվ. թիվ 113 մ/դ,263
Երևան,Երևան / Ավան,ք. Երևանի Ն.Մեծի անվ. թիվ 124 հմ/դ,149
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ն.Սաֆարյանի անվ. թիվ 164 հմ/դ,264
Երևան,Երևան / Էրեբունի,ք. Երևանի Ն.Վ. Գոգոլի անվան հմ. 35 հմ/դ,443
Երևան,Երևան / Կենտրոն,ք. Երևանի Նար-Դոսի անվ. թիվ 14 հմ/դ,78
Երևան,Երևան / Կենտրոն,ք. Երևանի Նելսոն Ստեփանյանի անվ. h. 71 հմ/դ,231
Երևան,Երևան / Աջափնյակ,ք. Երևանի Պ.Յավորովի անվ. թիվ 131 հմ/դ,378
Երևան,Երևան / Կենտրոն,ք. Երևանի Պ.Չայկովսկու անվ. մասնագիտացված մ/դ,80
Երևան,Երևան / Էրեբունի,ք. Երևանի Պ.Սևակի անվ. թիվ 123 հմ/դ,189
Երևան,Երևան / Կենտրոն,ք. Երևանի պարարվեստի պետ. քոլեջ,6
Երևան,Երևան / Աջափնյակ,ք. Երևանի Ջ. Աբրահամյանի անվ. թիվ 111 հմ/դ,93
Երևան,Երևան / Կենտրոն,ք. Երևանի Ջոն Կիրակոսյանի անվ. թիվ 20 հմ/դ,205
Երևան,Երևան / Արաբկիր,ք. Երևանի Ռ.Միրոյանի անվ. թիվ 77 հմ/դ,261
Երևան,Երևան / Արաբկիր,ք. Երևանի Ռ.Սևակի անվ. թիվ151 հմ/դ,119
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ռուբեն Սարգսյանի անվ․ «Էվրիստա» մ/դ,68
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Ս.Բյուրատի անվ. թիվ 125 հմ/դ,316
Երևան,Երևան / Արաբկիր,ք. Երևանի Ս.Կապուտիկյանի անվ. թիվ 145 հմ/դ,49
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Ս.Շահմուրադյանի անվ. թիվ 85 հմ/դ,48
Երևան,Երևան / Կենտրոն,ք. Երևանի Ս.Սպանդարյանի անվ. թիվ 24 հմ/դ,126
Երևան,Երևան / Շենգավիթ,ք. Երևանի Սախարովի անվ. թիվ 69 հմ/դ,239
Երևան,Երևան / Արաբկիր,ք. Երևանի Ստ.Զորյանի անվ. թիվ 56 հմ/դ,278
Երևան,Երևան / Կենտրոն,ք. Երևանի Ստ.Շահումյանի անվ. թիվ 1 հմ/դ,87
Երևան,Երևան / Ավան,ք. Երևանի Ստարովոյտովայի անվ. թիվ 177 հմ/դ,302
Երևան,Երևան / Էրեբունի,ք. Երևանի Ստ․ Լիսիցյանի անվ. թիվ 34 հմ/դ,65
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Զատիկյանի անվ. թիվ 90 հմ/դ,205
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Թեքեյանի անվ. թիվ 92 հմ/դ,152
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 12 հմ/դ,338
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 17 հմ/դ,114
Երևան,Երևան / Կենտրոն,ք. Երևանի Վ.Մայակովսկու անվ. թիվ 7 հմ/դ,238
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ.Պետրոսյանի անվ. թիվ 51 հմ/դ,368
Երևան,Երևան / Աջափնյակ,ք. Երևանի Վ.Սարոյանի անվ. թիվ 138 հմ/դ,115
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Վարդևանյանի անվ. թիվ 173 հմ/դ,89
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Տերյանի անվ. թիվ 60 հմ/դ,247
Երևան,Երևան / Կենտրոն,ք. Երևանի Վաղարշ Վաղարշյանի անվ. թիվ 80 հմ/դ,156
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ․ Դավթյանի անվան թիվ 37 հմ/դ,62
