Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20
Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը
Աշակերտներ / Սեռ  / Արական,Աշակերտներ / Սեռ  / Արական,Աշակերտներ / Սեռ  / Արական,Աշակերտներ / Սեռ  / Արական,Աշակերտներ / Սեռ  / Արական,Աշակերտներ / Սեռ  / Արական,Աշակերտներ / Սեռ  / Արական,Աշակերտներ / Սեռ  / Արական,Աշակերտներ / Սեռ  / Արական,Աշակերտներ / Սեռ  / Արական
Աշակերտներ / Որ երկրից է  / 6 items selected,Աշակերտներ / Որ երկրից է  / 6 items selected,Աշակերտներ / Որ երկրից է  / 6 items selected,Աշակերտներ / Որ երկրից է  / 6 items selected,Աշակերտներ / Որ երկրից է  / 6 items selected,Աշակերտներ / Որ երկրից է  / 6 items selected,Աշակերտներ / Որ երկրից է  / 6 items selected,Աշակերտներ / Որ երկրից է  / 6 items selected,Աշակերտներ / Որ երկրից է  / 6 items selected,Աշակերտներ / Որ երկրից է  / 6 items selected
Մարզ,Շրջան/համայնք,Դպրոց,Աշակերտներ,Որ երկրից է / Ռուսաստան,Որ երկրից է / ԱՄՆ,Որ երկրից է / Հայաստան,Որ երկրից է / Արցախ,Որ երկրից է / Ուկրաինա,Որ երկրից է / Ֆրանսիա
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 4 մ/դ,35,- չունի -,- չունի -,34,1,- չունի -,- չունի -
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 2 հմ/դ,513,3,- չունի -,499,11,- չունի -,- չունի -
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 3 հմ/դ,325,1,- չունի -,276,48,- չունի -,- չունի -
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 4 հմ/դ,171,5,- չունի -,113,53,- չունի -,- չունի -
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 6 հմ/դ,58,- չունի -,- չունի -,53,5,- չունի -,- չունի -
Արարատ,Մասիս / Մասիս,ք. Մասիսի հ. 5 ա/դ,108,- չունի -,- չունի -,87,21,- չունի -,- չունի -
Արարատ,Մասիս / Մասիս,ք. Մասիսի Մ․ Մաշտոցի անվ. N 1 հմ/դ,395,- չունի -,- չունի -,377,18,- չունի -,- չունի -
Շիրակ,Անի / Մարալիկ,ք. Մարալիկի թիվ 1 մ/դ,218,- չունի -,- չունի -,216,2,- չունի -,- չունի -
Շիրակ,Անի / Մարալիկ,ք. Մարալիկի թիվ 2 մ/դ,112,- չունի -,- չունի -,112,- չունի -,- չունի -,- չունի -
Գեղարքունիք,Մարտունի / Մարտունի,ք. Մարտունու ա/դ,110,- չունի -,- չունի -,108,2,- չունի -,- չունի -
Գեղարքունիք,Մարտունի / Մարտունի,ք. Մարտունու թիվ 1 հմ/դ,159,1,- չունի -,154,4,- չունի -,- չունի -
Գեղարքունիք,Մարտունի / Մարտունի,ք. Մարտունու թիվ 2 հմ/դ,559,1,- չունի -,546,12,- չունի -,- չունի -
Արմավիր,Արմավիր / Մեծամոր,ք. Մեծամորի թիվ 1 հմ/դ,690,2,1,653,33,- չունի -,1
Սյունիք,Մեղրի / Մեղրի,ք. Մեղրու թիվ 1 մ/դ,223,2,- չունի -,214,7,- չունի -,- չունի -
Սյունիք,Մեղրի / Մեղրի,ք. Մեղրու թիվ 2 մ/դ,71,2,- չունի -,69,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Մուղնի,ք. Մուղնու Մ.Աշճյանի անվ. հ/դ,52,- չունի -,- չունի -,47,5,- չունի -,- չունի -
Տավուշ,Նոյեմբերյան / Նոյեմբերյան,ք. Նոյեմբերյանի թիվ 2 hմ/դ,262,- չունի -,- չունի -,260,2,- չունի -,- չունի -
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի թիվ 1 հմ/դ,250,1,- չունի -,238,11,- չունի -,- չունի -
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի թիվ 2 ա/դ,107,1,- չունի -,100,6,- չունի -,- չունի -
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի թիվ 3 հմ/դ,218,2,- չունի -,204,12,- չունի -,- չունի -
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի Մեծն Մուրադի անվ. թիվ 4 հմ/դ,197,1,- չունի -,172,24,- չունի -,- չունի -
Լոռի,Ալավերդի / Շամլուղ,ք. Շամլուղի մ/դ,34,- չունի -,- չունի -,34,- չունի -,- չունի -,- չունի -
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի ԱՀԿ Վազգեն Ա.-ի անվ. թիվ 3 հմ/դ,371,5,- չունի -,347,19,- չունի -,- չունի -
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Ե.Չարենցի անվ. թիվ 5 հմ/դ,346,- չունի -,- չունի -,329,17,- չունի -,- չունի -
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի թիվ 6 հմ/դ,307,1,- չունի -,278,28,- չունի -,- չունի -
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Մ.Մաշտոցի անվ. թիվ 1 ա/դ,261,3,1,238,19,- չունի -,- չունի -
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Ս.Ավանյանի անվ. թիվ 4 հմ/դ,357,1,- չունի -,340,15,1,- չունի -
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի թիվ 3 մ/դ,121,1,- չունի -,113,7,- չունի -,- չունի -
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի կրթահամալիր,201,2,- չունի -,188,11,- չունի -,- չունի -
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի Մ. Գորկու անվան թիվ 1 հմ/դ,87,- չունի -,- չունի -,86,1,- չունի -,- չունի -
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի ա/դ,120,- չունի -,- չունի -,117,3,- չունի -,- չունի -
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 1 hմ/դ,193,- չունի -,- չունի -,180,13,- չունի -,- չունի -
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 2 hմ/դ,253,- չունի -,- չունի -,247,6,- չունի -,- չունի -
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 4 hմ/դ,200,- չունի -,- չունի -,189,11,- չունի -,- չունի -
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 5 hմ/դ,189,- չունի -,- չունի -,185,4,- չունի -,- չունի -
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Ալ. Մյասնիկյանի անվ. թիվ 1 hմ/դ,199,- չունի -,- չունի -,197,2,- չունի -,- չունի -
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Դ. Տեր-Սիմոնյանի անվ. թիվ 2 հմ/դ,246,- չունի -,- չունի -,242,4,- չունի -,- չունի -
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի թիվ 5 հմ/դ,26,- չունի -,- չունի -,25,1,- չունի -,- չունի -
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի թիվ 8 մ/դ,231,1,- չունի -,221,9,- չունի -,- չունի -
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Շ․ Ազնավուրի անվ․ թիվ 3 հմ/դ,57,- չունի -,- չունի -,57,- չունի -,- չունի -,- չունի -
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Ս.Ավետիսյանի անվան ավագ դպրոց,88,1,- չունի -,87,- չունի -,- չունի -,- չունի -
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Վարդանանց թիվ 4 հմ/դ,56,1,- չունի -,51,4,- չունի -,- չունի -
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Ստ.Շահումյանի անվ. թիվ 1 հմ/դ,245,1,- չունի -,228,16,- չունի -,- չունի -
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Հ.Թումանյանի անվ. ա/դ,58,3,- չունի -,54,1,- չունի -,- չունի -
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Մ.Խորենացու անվ. թիվ 3 հմ/դ,72,1,- չունի -,71,- չունի -,- չունի -,- չունի -
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Սուրբ Գրիգոր Լուսավորիչի անվ. թիվ 2 հմ/դ,228,1,- չունի -,217,10,- չունի -,- չունի -
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Վ.Թեքեյանի անվ. թիվ 6 մ/դ,224,2,- չունի -,215,7,- չունի -,- չունի -
Գեղարքունիք,Սևան / Սևան,ք. Սևանի թիվ 4 հմ/դ,134,- չունի -,- չունի -,123,11,- չունի -,- չունի -
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Խ. Աբովյանի անվ. ա/դ,100,1,- չունի -,92,7,- չունի -,- չունի -
Գեղարքունիք,Սևան / Սևան,ք. Սևանի հ․ 5 մ/դ,35,- չունի -,- չունի -,33,2,- չունի -,- չունի -
Գեղարքունիք,Սևան / Սևան,ք. Սևանի հ․ 6 մ/դ,71,- չունի -,- չունի -,70,1,- չունի -,- չունի -
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Մ.Մաշտոցի անվ. թիվ 1 հմ/դ,515,- չունի -,- չունի -,509,6,- չունի -,- չունի -
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Յա. Զարոբյանի անվ. թիվ 2 հմ/դ,74,1,- չունի -,66,7,- չունի -,- չունի -
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Վ.Կարապետյանի անվ. թիվ 3 հմ/դ,467,11,- չունի -,441,14,1,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի «Գ.Լուսավորիչ» համալ.-ի մ/դ,91,- չունի -,- չունի -,89,2,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Գ.Նարեկացու անվ. թիվ 2 ա/դ,257,5,- չունի -,230,22,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Գ.Նժդեհի անվ. թիվ 8 հմ/դ,184,2,- չունի -,170,12,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ե.Օտյանի անվ. թիվ 7 հմ/դ,333,- չունի -,- չունի -,299,34,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Զ.Անդրանիկի անվ. թիվ 12 հմ/դ,553,- չունի -,- չունի -,525,28,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Խ.Աբովյանի անվ. թիվ 4 հմ/դ,485,2,- չունի -,468,15,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Հ.Հովհաննիսյանի անվ. թիվ 3 հմ/դ,368,- չունի -,- չունի -,354,14,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Ա.Ս. Էջմիածնի Էօրնեկեանի անվ. մ/դ,200,1,- չունի -,199,- չունի -,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Գորկու անվ. թիվ 5 ա/դ,234,12,- չունի -,210,12,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Խորենացու անվ. թիվ 10 ա/դ,140,2,- չունի -,130,8,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Մաշտոցի անվ. թիվ 1 հմ/դ,338,2,- չունի -,281,55,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ներսիսյան թիվ 6 հմ/դ,349,- չունի -,- չունի -,349,- չունի -,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ռ.Պատկանյանի անվ. թիվ 9 հմ/դ,458,40,- չունի -,375,40,3,- չունի -
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Վ.Ռշտունու անվ. թիվ 11 հմ/դ,213,- չունի -,- չունի -,161,52,- չունի -,- չունի -
Վայոց Ձոր,Վայք / Վայք,ք. Վայքի ավագ դպրոց,98,- չունի -,- չունի -,96,2,- չունի -,- չունի -
Վայոց Ձոր,Վայք / Վայք,ք. Վայքի թիվ 2 հմ/դ,342,- չունի -,- չունի -,325,16,1,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Պ.Սևակի անվ. թիվ 30 հմ/դ,355,- չունի -,- չունի -,347,8,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Բակունցի անվ. N 7 հմ/դ,149,- չունի -,- չունի -,145,4,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Գրիբոյեդովի անվ. թիվ 11 ա/դ,164,- չունի -,- չունի -,163,1,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Խլղաթյանի անվ. թիվ 18 մ/դ,330,8,- չունի -,315,6,1,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Մաթևոսյանի անվ. թիվ 8 հմ/դ,177,- չունի -,- չունի -,175,2,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Պուշկինի անվ. թիվ 4 հմ/դ,467,59,- չունի -,401,5,2,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի ԱՀԿ Վազգեն 1-ին անվ. թիվ 1 հմ/դ,259,1,- չունի -,257,1,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ավ.Իսահակյանի անվ. թիվ 2 հմ/դ,123,1,- չունի -,118,4,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Գ.Չաուշի անվ. թիվ 24 մ/դ,492,- չունի -,- չունի -,484,8,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Գայի անվ. թիվ 21 հմ/դ,49,- չունի -,- չունի -,47,2,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Դ.Վարուժանի անվ. թիվ 16 հմ/դ,256,1,- չունի -,244,11,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Եղ. Չարենցի անվ. թիվ 12 հմ/դ,65,- չունի -,- չունի -,61,4,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Խ.Աբովյանի անվ. թիվ 9 հմ/դ,87,- չունի -,- չունի -,85,2,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ծովակալ Իսակովի անվ. թիվ 23 հմ/դ,271,- չունի -,- չունի -,264,7,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Հ.Թումանյանի անվ. թիվ 3 հմ/դ,330,- չունի -,- չունի -,323,7,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ղ.Ալիշանի անվ. թիվ 27 հմ/դ,323,1,- չունի -,311,11,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Մ.Խորենացու անվ. թիվ 17 ա/դ,24,- չունի -,- չունի -,23,1,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Մ.Մաշտոցի անվ. թիվ 15 հմ/դ,185,2,- չունի -,179,4,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Մաթեմատիկայի և բնագիտ.առարկաների խորացված ուսուցմամբ հատուկ դպրոց,270,3,- չունի -,266,1,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Պաբլո Տիչինայի անվ. թիվ 20 հմ/դ,156,- չունի -,- չունի -,156,- չունի -,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ս.Զորյանի անվան №22 հ/դ,103,1,- չունի -,101,1,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ստ.Շահումյանի անվ. թիվ 6 հմ/դ,253,4,- չունի -,235,14,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ս․ Նալղռանյանի անվ. թիվ 13 ա/դ,56,- չունի -,- չունի -,52,4,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Վ.Համբարձումյանի անվ. թիվ 25 հմ/դ,386,4,- չունի -,369,13,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի ՎՊՀ հենակետային վարժարան,150,1,- չունի -,145,4,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Վ․ Մելիքսեթյանի անվ․ թիվ 28 հմ/դ,148,1,- չունի -,140,7,- չունի -,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Տերյանի անվ. թիվ 5 ա/դ,185,1,- չունի -,181,2,1,- չունի -
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Րաֆֆու անվ. թիվ 19 հմ/դ,160,- չունի -,- չունի -,153,7,- չունի -,- չունի -
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի Էդ. Պողոսյանի անվ. թիվ 2 հմ/դ,365,- չունի -,- չունի -,351,14,- չունի -,- չունի -
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի թիվ 3 հմ/դ,165,- չունի -,- չունի -,162,3,- չունի -,- չունի -
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի թիվ 4 հմ/դ,69,- չունի -,- չունի -,68,1,- չունի -,- չունի -
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի Հ.Համբարձումյանի անվ. ա/դ,49,- չունի -,- չունի -,45,4,- չունի -,- չունի -
Արարատ,Վեդի / Վեդի,ք. Վեդիի ա/դ,208,1,- չունի -,196,11,- չունի -,- չունի -
Արարատ,Արարատ / Վեդի,ք. Վեդիի Գ. Մարգարյանի անվ. թիվ 1 հմ/դ,323,1,- չունի -,318,4,- չունի -,- չունի -
Արարատ,Արարատ / Վեդի,ք. Վեդիի թիվ 2 հմ/դ,415,1,- չունի -,396,18,- չունի -,- չունի -
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի Ա. Աղեկյանի անվ. թիվ 2 հմ/դ,218,1,- չունի -,202,15,- չունի -,- չունի -
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի ա/դ,64,- չունի -,- չունի -,56,8,- չունի -,- չունի -
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի թիվ 1 հմ/դ,164,2,- չունի -,154,8,- չունի -,- չունի -
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 1 մ/դ,217,2,- չունի -,212,3,- չունի -,- չունի -
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 2 մ/դ,200,2,- չունի -,196,2,- չունի -,- չունի -
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 5 մ/դ,38,- չունի -,- չունի -,28,10,- չունի -,- չունի -
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 6 հմ/դ,11,- չունի -,- չունի -,11,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք․ Երևանի Ա.Շահինյանի անվ․ ֆիզիկամաթեմատիկական մասնագիտացված դպրոց,548,3,- չունի -,540,5,- չունի -,- չունի -
Երևան,Երևան / Ավան,ք․ Երևանի Զապել Եսայանի անվան հ. 180 հիմնական դպրոց ՊՈԱԿ,408,4,- չունի -,388,16,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Ֆերիկ,Ֆերիկի Ռզալիե Ռաշիդի Օզմանյանի անվան միջնակարգ դպրոց,22,- չունի -,- չունի -,22,- չունի -,- չունի -,- չունի -
